12,0.519,0.426,0.161,0.809,0.336,0.133,0.264,1,0,0
13,0.574,0.467,0.154,1.131,0.502,0.223,0.321,0,0,1
4,0.434,0.321,0.083,0.202,0.093,0.048,0.05,0,1,0
9,0.472,0.358,0.146,0.967,0.359,0.231,0.3,1,0,0
16,0.689,0.558,0.225,1.434,0.532,0.298,0.49,0,1,0
17,0.739,0.61,0.231,1.539,0.629,0.345,0.439,0,0,1
13,0.612,0.499,0.166,1.196,0.409,0.237,0.445,0,1,0
11,0.501,0.374,0.147,0.623,0.279,0.118,0.2,0,1,0
6,0.542,0.43,0.166,0.918,0.492,0.188,0.242,0,0,1
13,0.453,0.354,0.1,0.448,0.142,0.076,0.183,1,0,0
9,0.333,0.252,0.104,0.045,0.001,0.02,0.072,1,0,0
12,0.661,0.526,0.176,1.612,0.665,0.377,0.451,0,1,0
13,0.622,0.492,0.193,1.152,0.491,0.273,0.285,1,0,0
11,0.552,0.415,0.157,1.052,0.465,0.23,0.303,1,0,0
9,0.503,0.389,0.152,0.697,0.359,0.131,0.183,0,0,1
12,0.552,0.433,0.164,0.904,0.295,0.205,0.336,0,0,1
10,0.526,0.412,0.16,0.776,0.319,0.118,0.253,0,1,0
9,0.456,0.34,0.094,0.708,0.307,0.15,0.272,1,0,0
8,0.483,0.387,0.131,0.76,0.36,0.181,0.205,0,0,1
15,0.497,0.381,0.124,0.538,0.173,0.187,0.147,1,0,0
8,0.625,0.483,0.143,1.137,0.509,0.298,0.294,0,0,1
18,0.701,0.546,0.212,1.696,0.66,0.368,0.471,0,0,1
9,0.465,0.363,0.132,0.718,0.26,0.226,0.14,0,1,0
8,0.479,0.37,0.101,0.691,0.344,0.165,0.177,0,0,1
8,0.477,0.361,0.139,0.547,0.312,0.157,0.098,0,0,1
13,0.724,0.61,0.201,1.897,0.891,0.32,0.513,1,0,0
7,0.684,0.508,0.153,1.329,0.63,0.29,0.315,1,0,0
14,0.801,0.633,0.267,1.669,0.665,0.345,0.541,0,1,0
9,0.263,0.196,0.073,0.002,0.001,0.001,0.002,1,0,0
13,0.57,0.456,0.127,0.867,0.356,0.245,0.241,0,0,1
15,0.636,0.515,0.187,0.996,0.381,0.219,0.342,0,0,1
4,0.173,0.106,0.046,0.002,0.001,0.001,0.002,1,0,0
14,0.815,0.64,0.19,1.968,0.907,0.387,0.544,0,0,1
5,0.537,0.43,0.097,0.659,0.249,0.153,0.196,0,0,1
9,0.458,0.366,0.141,0.525,0.244,0.128,0.148,0,0,1
10,0.637,0.515,0.162,1.168,0.509,0.214,0.38,0,0,1
9,0.404,0.311,0.111,0.496,0.201,0.101,0.166,0,0,1
3,0.332,0.26,0.089,0.002,0.001,0.001,0.002,0,1,0
6,0.593,0.476,0.147,0.959,0.46,0.176,0.315,0,1,0
6,0.479,0.368,0.108,0.527,0.382,0.082,0.087,1,0,0
9,0.62,0.479,0.161,1.125,0.481,0.283,0.318,0,0,1
14,0.588,0.465,0.164,1.224,0.491,0.226,0.327,0,0,1
4,0.257,0.193,0.074,0.002,0.001,0.001,0.002,0,1,0
12,0.495,0.368,0.117,0.628,0.222,0.148,0.218,1,0,0
12,0.572,0.433,0.151,1.158,0.451,0.253,0.277,0,1,0
8,0.483,0.388,0.101,0.34,0.137,0.093,0.141,1,0,0
10,0.688,0.533,0.184,1.264,0.485,0.244,0.398,1,0,0
9,0.708,0.561,0.189,1.636,0.707,0.332,0.516,1,0,0
18,0.815,0.633,0.275,1.986,0.816,0.466,0.558,1,0,0
6,0.528,0.422,0.124,0.389,0.343,0.09,0.002,1,0,0
5,0.308,0.229,0.037,0.167,0.062,0.065,0.049,0,1,0
10,0.305,0.244,0.079,0.085,0.001,0.025,0.063,1,0,0
15,0.753,0.576,0.182,1.441,0.52,0.292,0.446,0,0,1
11,0.299,0.231,0.077,0.116,0.001,0.003,0.119,0,0,1
4,0.454,0.336,0.128,0.574,0.402,0.108,0.094,0,1,0
16,0.494,0.393,0.135,0.853,0.37,0.164,0.218,0,1,0
13,0.755,0.587,0.176,1.691,0.785,0.363,0.424,0,1,0
7,0.434,0.356,0.121,0.777,0.395,0.163,0.22,1,0,0
10,0.57,0.456,0.18,1.042,0.504,0.219,0.246,0,0,1
12,0.683,0.547,0.197,1.102,0.453,0.241,0.315,0,1,0
10,0.531,0.421,0.143,1.079,0.439,0.215,0.325,0,0,1
11,0.686,0.53,0.208,1.239,0.563,0.225,0.394,0,0,1
13,0.549,0.461,0.147,0.661,0.206,0.2,0.273,1,0,0
12,0.528,0.406,0.139,1.104,0.438,0.246,0.366,0,0,1
9,0.435,0.316,0.093,0.26,0.193,0.033,0.075,0,0,1
5,0.523,0.396,0.139,1.026,0.512,0.213,0.222,1,0,0
14,0.554,0.431,0.171,1.043,0.344,0.161,0.386,1,0,0
14,0.624,0.482,0.174,1.221,0.463,0.283,0.379,0,1,0
11,0.456,0.345,0.12,0.539,0.257,0.08,0.149,0,1,0
13,0.481,0.362,0.143,0.995,0.421,0.173,0.321,1,0,0
7,0.569,0.461,0.148,0.824,0.364,0.211,0.235,0,0,1
8,0.558,0.452,0.112,0.774,0.453,0.139,0.146,1,0,0
11,0.415,0.295,0.068,0.265,0.156,0.056,0.014,0,0,1
11,0.469,0.358,0.082,0.547,0.249,0.1,0.141,0,0,1
12,0.736,0.576,0.175,1.426,0.607,0.325,0.428,0,1,0
7,0.55,0.451,0.136,0.805,0.363,0.216,0.228,1,0,0
8,0.56,0.413,0.149,0.415,0.163,0.112,0.144,0,1,0
7,0.219,0.165,0.048,0.002,0.001,0.001,0.002,0,0,1
12,0.521,0.384,0.126,0.63,0.235,0.145,0.209,1,0,0
7,0.517,0.388,0.123,0.578,0.255,0.144,0.176,0,0,1
9,0.607,0.474,0.136,0.995,0.461,0.241,0.276,1,0,0
14,0.679,0.531,0.193,1.197,0.535,0.267,0.358,0,0,1
8,0.521,0.415,0.167,0.785,0.355,0.185,0.176,0,0,1
10,0.471,0.326,0.138,0.414,0.199,0.088,0.088,1,0,0
5,0.438,0.336,0.085,0.389,0.223,0.092,0.111,1,0,0
9,0.622,0.515,0.175,1.521,0.618,0.355,0.452,0,1,0
8,0.474,0.34,0.143,0.674,0.371,0.176,0.215,0,0,1
11,0.511,0.393,0.137,0.728,0.302,0.134,0.218,0,0,1
12,0.574,0.462,0.139,1.175,0.443,0.235,0.396,1,0,0
12,0.588,0.453,0.135,1.018,0.406,0.253,0.293,0,0,1
7,0.367,0.273,0.093,0.057,0.001,0.001,0.027,1,0,0
7,0.453,0.347,0.102,0.691,0.335,0.151,0.166,0,0,1
16,0.692,0.534,0.202,1.356,0.468,0.341,0.422,1,0,0
5,0.253,0.171,0.066,0.002,0.001,0.001,0.002,1,0,0
14,0.572,0.476,0.165,0.818,0.317,0.161,0.278,1,0,0
14,0.562,0.448,0.152,1.133,0.485,0.221,0.325,0,1,0
4,0.342,0.271,0.094,0.553,0.255,0.124,0.11,1,0,0
12,0.519,0.429,0.17,0.789,0.309,0.183,0.233,1,0,0
10,0.576,0.459,0.142,0.878,0.369,0.203,0.278,1,0,0
6,0.465,0.358,0.119,0.584,0.342,0.163,0.112,0,1,0
9,0.578,0.436,0.166,1.09,0.44,0.243,0.325,1,0,0
11,0.485,0.369,0.129,0.658,0.372,0.137,0.187,1,0,0
11,0.645,0.504,0.184,1.176,0.446,0.266,0.339,0,0,1
8,0.546,0.414,0.147,0.873,0.369,0.184,0.268,1,0,0
8,0.508,0.371,0.122,0.7,0.322,0.162,0.205,0,1,0
13,0.431,0.341,0.125,0.642,0.217,0.125,0.203,1,0,0
10,0.611,0.468,0.171,1.466,0.759,0.275,0.332,1,0,0
13,0.523,0.408,0.113,0.939,0.301,0.162,0.294,0,0,1
7,0.545,0.415,0.169,0.802,0.377,0.202,0.234,0,1,0
12,0.587,0.444,0.153,1.268,0.544,0.26,0.337,0,0,1
12,0.565,0.423,0.171,1.039,0.469,0.233,0.324,1,0,0
7,0.41,0.3,0.07,0.349,0.182,0.041,0.11,1,0,0
12,0.403,0.326,0.096,0.294,0.041,0.028,0.088,0,1,0
1,0.325,0.24,0.049,0.002,0.001,0.017,0.002,0,1,0
12,0.679,0.528,0.199,1.494,0.686,0.331,0.411,0,0,1
8,0.469,0.369,0.137,1.085,0.475,0.221,0.26,1,0,0
9,0.506,0.417,0.112,0.695,0.305,0.165,0.201,0,0,1
9,0.54,0.434,0.151,0.855,0.4,0.25,0.242,1,0,0
4,0.337,0.272,0.117,0.302,0.161,0.054,0.105,1,0,0
5,0.36,0.271,0.12,0.704,0.269,0.196,0.185,0,0,1
13,0.597,0.461,0.186,1.351,0.614,0.254,0.38,1,0,0
11,0.506,0.386,0.135,0.514,0.191,0.104,0.175,0,1,0
7,0.417,0.325,0.091,0.567,0.284,0.18,0.108,0,1,0
11,0.667,0.535,0.174,1.322,0.662,0.24,0.358,1,0,0
4,0.436,0.343,0.073,0.628,0.325,0.105,0.173,1,0,0
13,0.705,0.563,0.183,1.363,0.649,0.275,0.38,0,0,1
7,0.545,0.406,0.127,1.139,0.565,0.268,0.278,1,0,0
18,0.647,0.516,0.192,1.402,0.533,0.248,0.493,1,0,0
12,0.579,0.468,0.148,1.049,0.458,0.202,0.344,0,1,0
6,0.491,0.427,0.134,0.537,0.276,0.192,0.132,0,1,0
13,0.565,0.436,0.168,0.831,0.347,0.14,0.257,0,0,1
6,0.485,0.394,0.105,0.826,0.421,0.154,0.238,0,1,0
12,0.62,0.486,0.17,1.358,0.577,0.247,0.449,0,0,1
9,0.525,0.412,0.165,0.765,0.351,0.134,0.246,1,0,0
7,0.258,0.174,0.063,0.002,0.005,0.001,0.002,0,1,0
15,0.677,0.514,0.191,1.648,0.638,0.392,0.46,0,0,1
14,0.61,0.47,0.15,1.23,0.388,0.278,0.389,0,1,0
10,0.557,0.414,0.155,0.947,0.399,0.231,0.249,0,0,1
11,0.479,0.378,0.134,0.511,0.215,0.103,0.132,0,1,0
10,0.413,0.296,0.092,0.449,0.183,0.089,0.117,0,1,0
13,0.575,0.43,0.134,1.238,0.482,0.333,0.326,0,0,1
14,0.557,0.417,0.165,0.904,0.319,0.224,0.218,0,0,1
10,0.815,0.65,0.202,1.92,0.868,0.439,0.525,0,0,1
17,0.679,0.551,0.203,1.496,0.559,0.32,0.483,0,1,0
10,0.577,0.444,0.16,0.988,0.41,0.257,0.257,0,0,1
14,0.808,0.648,0.226,2.152,0.892,0.503,0.62,1,0,0
6,0.452,0.327,0.127,0.65,0.357,0.132,0.112,0,1,0
13,0.526,0.399,0.123,0.404,0.228,0.08,0.064,1,0,0
7,0.565,0.46,0.175,0.965,0.442,0.181,0.26,1,0,0
10,0.593,0.461,0.146,1.335,0.563,0.337,0.35,0,0,1
8,0.471,0.359,0.133,0.864,0.372,0.249,0.257,0,0,1
13,0.666,0.511,0.202,1.46,0.608,0.342,0.394,1,0,0
7,0.529,0.413,0.156,0.766,0.406,0.191,0.19,1,0,0
10,0.533,0.425,0.134,0.834,0.286,0.173,0.253,1,0,0
9,0.641,0.502,0.151,1.07,0.472,0.229,0.279,1,0,0
11,0.677,0.552,0.178,1.437,0.656,0.283,0.419,0,0,1
11,0.335,0.247,0.094,0.06,0.001,0.064,0.059,1,0,0
9,0.568,0.43,0.158,1.162,0.477,0.245,0.333,0,1,0
16,0.731,0.571,0.208,1.741,0.72,0.374,0.428,0,1,0
8,0.355,0.271,0.12,0.363,0.055,0.09,0.163,1,0,0
9,0.266,0.168,0.02,0.002,0.001,0.021,0.002,0,0,1
8,0.444,0.322,0.095,0.848,0.426,0.156,0.241,1,0,0
11,0.578,0.435,0.147,0.752,0.288,0.16,0.26,1,0,0
9,0.607,0.452,0.163,1.252,0.569,0.286,0.374,0,1,0
9,0.549,0.405,0.15,1.116,0.5,0.248,0.29,1,0,0
10,0.561,0.452,0.149,0.941,0.386,0.253,0.233,1,0,0
15,0.455,0.359,0.149,0.674,0.223,0.166,0.183,1,0,0
7,0.434,0.32,0.107,0.688,0.298,0.13,0.163,0,0,1
7,0.595,0.467,0.163,1.151,0.584,0.212,0.258,1,0,0
10,0.63,0.487,0.17,1.227,0.595,0.243,0.289,1,0,0
11,0.448,0.354,0.129,0.558,0.258,0.123,0.145,1,0,0
15,0.564,0.433,0.166,1.019,0.428,0.207,0.337,0,0,1
11,0.458,0.349,0.122,0.725,0.262,0.191,0.202,0,0,1
9,0.555,0.404,0.131,0.997,0.514,0.191,0.269,0,0,1
12,0.545,0.438,0.146,1.002,0.369,0.2,0.37,1,0,0
10,0.63,0.494,0.148,0.964,0.437,0.236,0.287,1,0,0
13,0.659,0.485,0.186,1.382,0.643,0.299,0.41,1,0,0
11,0.545,0.413,0.154,0.9,0.405,0.157,0.27,0,0,1
7,0.438,0.319,0.105,0.229,0.195,0.092,0.014,0,1,0
11,0.611,0.485,0.139,1.046,0.408,0.196,0.35,0,1,0
9,0.576,0.426,0.148,0.972,0.412,0.248,0.308,0,0,1
10,0.632,0.517,0.181,1.319,0.59,0.282,0.401,0,0,1
18,0.665,0.539,0.18,1.526,0.587,0.24,0.461,1,0,0
9,0.429,0.371,0.103,0.474,0.16,0.033,0.173,0,1,0
3,0.432,0.328,0.096,0.289,0.181,0.094,0.002,0,1,0
9,0.502,0.402,0.117,0.727,0.285,0.139,0.225,0,0,1
4,0.37,0.269,0.101,0.422,0.187,0.102,0.162,0,1,0
9,0.367,0.274,0.086,0.194,0.055,0.044,0.077,0,1,0
16,0.554,0.449,0.182,0.962,0.401,0.192,0.331,0,0,1
10,0.341,0.257,0.064,0.251,0.148,0.085,0.077,1,0,0
5,0.315,0.194,0.049,0.002,0.001,0.001,0.002,1,0,0
9,0.471,0.355,0.117,0.406,0.155,0.112,0.136,0,1,0
8,0.386,0.298,0.127,0.618,0.241,0.148,0.179,0,0,1
10,0.493,0.383,0.114,0.711,0.357,0.175,0.136,1,0,0
6,0.602,0.464,0.17,1.223,0.61,0.279,0.311,0,1,0
9,0.457,0.341,0.146,0.618,0.319,0.13,0.115,1,0,0
11,0.469,0.353,0.107,0.531,0.203,0.094,0.248,1,0,0
11,0.525,0.411,0.111,0.539,0.204,0.12,0.19,0,0,1
10,0.199,0.144,0.032,0.002,0.001,0.001,0.002,0,0,1
13,0.656,0.488,0.2,1.354,0.618,0.301,0.338,1,0,0
9,0.455,0.355,0.11,0.638,0.288,0.13,0.166,0,0,1
13,0.64,0.506,0.168,0.979,0.428,0.202,0.303,1,0,0
8,0.527,0.395,0.146,1.056,0.507,0.24,0.248,1,0,0
14,0.609,0.479,0.154,1.263,0.496,0.27,0.405,0,0,1
8,0.574,0.469,0.159,1.033,0.504,0.257,0.298,1,0,0
8,0.44,0.337,0.151,0.179,0.002,0.03,0.127,0,1,0
6,0.503,0.379,0.121,0.683,0.284,0.2,0.104,0,1,0
13,0.578,0.453,0.16,1.001,0.375,0.202,0.289,0,1,0
4,0.075,0.055,0.0,0.002,0.001,0.001,0.002,0,0,1
9,0.685,0.543,0.2,1.498,0.678,0.311,0.405,0,0,1
6,0.338,0.229,0.066,0.196,0.134,0.014,0.089,0,0,1
8,0.659,0.52,0.15,1.355,0.626,0.242,0.365,0,1,0
5,0.369,0.295,0.09,0.209,0.148,0.035,0.039,1,0,0
8,0.531,0.431,0.141,0.948,0.392,0.186,0.268,0,0,1
15,0.663,0.524,0.2,1.363,0.531,0.311,0.424,0,1,0
16,0.578,0.454,0.173,1.055,0.407,0.201,0.311,0,0,1
5,0.328,0.263,0.051,0.121,0.093,0.025,0.019,1,0,0
10,0.593,0.467,0.167,1.28,0.455,0.245,0.423,0,0,1
12,0.566,0.444,0.144,0.722,0.381,0.133,0.191,1,0,0
13,0.458,0.366,0.12,0.551,0.212,0.109,0.153,0,1,0
11,0.525,0.418,0.134,0.439,0.284,0.09,0.093,0,0,1
11,0.575,0.457,0.134,1.113,0.445,0.269,0.291,0,0,1
7,0.355,0.267,0.077,0.013,0.001,0.056,0.022,0,0,1
9,0.494,0.372,0.111,0.53,0.212,0.169,0.093,0,0,1
8,0.384,0.294,0.088,0.357,0.167,0.074,0.084,0,0,1
11,0.583,0.438,0.148,0.963,0.534,0.219,0.202,0,1,0
6,0.403,0.3,0.095,0.222,0.089,0.049,0.098,0,1,0
10,0.603,0.466,0.137,0.912,0.369,0.2,0.244,0,0,1
11,0.504,0.408,0.151,0.493,0.183,0.08,0.158,0,1,0
9,0.287,0.204,0.073,0.002,0.001,0.001,0.011,0,1,0
9,0.813,0.623,0.185,1.849,0.874,0.44,0.456,0,1,0
8,0.479,0.375,0.138,0.901,0.383,0.193,0.254,0,1,0
5,0.495,0.369,0.138,0.647,0.259,0.176,0.138,0,1,0
9,0.528,0.413,0.12,0.659,0.283,0.17,0.216,0,0,1
14,0.683,0.527,0.206,1.504,0.546,0.33,0.467,0,0,1
7,0.322,0.245,0.079,0.035,0.001,0.042,0.059,0,0,1
14,0.659,0.518,0.189,1.112,0.405,0.214,0.402,0,0,1
13,0.59,0.479,0.167,0.865,0.364,0.191,0.252,0,1,0
14,0.659,0.551,0.204,1.379,0.493,0.303,0.48,0,1,0
13,0.802,0.613,0.258,2.147,1.025,0.455,0.546,1,0,0
11,0.546,0.409,0.168,0.697,0.292,0.168,0.119,0,1,0
8,0.536,0.429,0.151,0.992,0.443,0.246,0.22,0,1,0
7,0.428,0.349,0.124,0.343,0.165,0.102,0.116,1,0,0
7,0.466,0.363,0.143,0.72,0.347,0.174,0.221,0,0,1
7,0.664,0.508,0.17,1.496,0.755,0.311,0.349,0,0,1
5,0.406,0.303,0.095,0.317,0.188,0.106,0.06,0,0,1
7,0.309,0.221,0.093,0.456,0.304,0.102,0.064,1,0,0
15,0.496,0.382,0.137,0.674,0.194,0.13,0.262,0,1,0
11,0.621,0.509,0.195,1.27,0.673,0.241,0.345,1,0,0
11,0.483,0.372,0.107,0.656,0.28,0.175,0.163,1,0,0
16,0.644,0.497,0.184,1.188,0.444,0.313,0.35,0,0,1
9,0.372,0.252,0.069,0.021,0.053,0.001,0.053,0,0,1
10,0.399,0.276,0.107,0.394,0.111,0.111,0.155,0,0,1
15,0.529,0.416,0.18,1.245,0.524,0.269,0.391,1,0,0
11,0.687,0.568,0.197,1.475,0.579,0.311,0.44,0,0,1
2,0.373,0.279,0.083,0.14,0.053,0.024,0.049,0,1,0
13,0.474,0.383,0.138,0.626,0.212,0.172,0.201,0,0,1
8,0.255,0.182,0.066,0.201,0.167,0.036,0.049,1,0,0
8,0.268,0.225,0.072,0.002,0.001,0.001,0.046,0,0,1
13,0.654,0.485,0.17,0.936,0.382,0.222,0.254,1,0,0
10,0.34,0.259,0.067,0.23,0.084,0.015,0.079,1,0,0
5,0.491,0.382,0.109,0.853,0.437,0.11,0.199,1,0,0
7,0.545,0.442,0.144,1.297,0.581,0.297,0.272,1,0,0
6,0.233,0.2,0.072,0.002,0.001,0.001,0.002,0,1,0
12,0.659,0.517,0.154,0.851,0.407,0.215,0.233,0,0,1
1,0.464,0.366,0.121,0.812,0.37,0.158,0.203,0,0,1
8,0.505,0.395,0.146,0.806,0.462,0.142,0.172,0,0,1
8,0.596,0.455,0.144,1.328,0.618,0.302,0.319,0,0,1
11,0.599,0.46,0.165,1.259,0.497,0.265,0.392,0,1,0
7,0.607,0.461,0.174,1.24,0.603,0.263,0.371,0,1,0
13,0.569,0.455,0.142,1.071,0.363,0.262,0.327,0,0,1
10,0.451,0.341,0.123,0.504,0.161,0.123,0.178,1,0,0
13,0.615,0.504,0.17,0.994,0.41,0.159,0.316,1,0,0
12,0.693,0.523,0.165,1.725,0.817,0.368,0.466,0,0,1
2,0.492,0.399,0.144,0.939,0.556,0.242,0.199,0,0,1
10,0.501,0.361,0.115,0.336,0.157,0.033,0.14,0,0,1
9,0.585,0.454,0.154,1.165,0.509,0.224,0.34,0,1,0
9,0.398,0.325,0.085,0.225,0.022,0.013,0.112,0,0,1
9,0.631,0.492,0.181,1.211,0.612,0.228,0.3,0,0,1
10,0.646,0.488,0.163,1.298,0.615,0.286,0.353,0,0,1
9,0.585,0.431,0.157,1.201,0.581,0.259,0.257,1,0,0
13,0.466,0.369,0.091,0.757,0.332,0.104,0.217,1,0,0
10,0.431,0.31,0.118,0.405,0.105,0.106,0.118,0,0,1
13,0.674,0.525,0.177,1.484,0.647,0.302,0.497,0,1,0
2,0.436,0.31,0.091,0.461,0.327,0.103,0.083,0,0,1
12,0.404,0.307,0.105,0.514,0.135,0.095,0.15,0,0,1
15,0.558,0.458,0.158,1.29,0.527,0.258,0.389,1,0,0
3,0.366,0.29,0.098,0.554,0.189,0.125,0.149,0,1,0
13,0.581,0.452,0.159,0.882,0.326,0.182,0.23,0,0,1
16,0.756,0.617,0.223,1.791,0.733,0.419,0.503,1,0,0
10,0.465,0.359,0.121,0.563,0.343,0.087,0.128,0,0,1
14,0.684,0.524,0.197,1.751,0.758,0.377,0.488,0,0,1
11,0.621,0.473,0.136,1.148,0.516,0.232,0.258,0,0,1
4,0.321,0.215,0.054,0.002,0.012,0.015,0.002,0,1,0
3,0.344,0.276,0.068,0.103,0.135,0.051,0.016,0,0,1
5,0.273,0.216,0.083,0.002,0.001,0.001,0.002,0,0,1
9,0.519,0.386,0.113,0.84,0.32,0.16,0.261,0,0,1
12,0.572,0.421,0.154,0.693,0.194,0.13,0.25,0,0,1
12,0.719,0.556,0.189,1.477,0.672,0.291,0.405,0,0,1
9,0.513,0.385,0.131,0.935,0.374,0.21,0.221,1,0,0
6,0.599,0.482,0.138,1.337,0.65,0.33,0.311,0,1,0
5,0.426,0.338,0.125,0.369,0.248,0.085,0.096,1,0,0
10,0.609,0.498,0.193,1.539,0.648,0.321,0.46,0,1,0
6,0.555,0.421,0.123,0.95,0.463,0.193,0.293,1,0,0
14,0.567,0.442,0.155,0.742,0.248,0.202,0.239,0,1,0
11,0.451,0.33,0.12,0.108,0.062,0.001,0.002,0,0,1
13,0.353,0.27,0.108,0.632,0.216,0.111,0.178,0,1,0
10,0.421,0.297,0.12,0.251,0.059,0.061,0.107,1,0,0
16,0.544,0.436,0.151,0.685,0.188,0.133,0.36,0,1,0
9,0.416,0.331,0.121,0.636,0.303,0.094,0.175,0,0,1
9,0.663,0.533,0.138,1.124,0.45,0.278,0.279,0,0,1
9,0.52,0.388,0.133,0.657,0.34,0.096,0.2,0,0,1
14,0.654,0.509,0.189,1.344,0.664,0.249,0.397,1,0,0
4,0.555,0.413,0.144,0.781,0.42,0.17,0.142,0,0,1
11,0.726,0.588,0.209,1.671,0.716,0.382,0.472,1,0,0
10,0.581,0.461,0.198,0.847,0.387,0.208,0.255,1,0,0
9,0.54,0.424,0.13,1.058,0.374,0.247,0.293,0,0,1
9,0.549,0.408,0.114,0.572,0.283,0.113,0.166,1,0,0
7,0.583,0.442,0.167,1.31,0.672,0.31,0.292,1,0,0
6,0.57,0.427,0.127,0.938,0.542,0.195,0.203,0,1,0
9,0.509,0.378,0.134,0.804,0.42,0.18,0.19,1,0,0
10,0.451,0.363,0.116,0.469,0.237,0.046,0.184,0,0,1
11,0.482,0.373,0.116,0.592,0.279,0.122,0.177,0,1,0
9,0.536,0.435,0.145,1.017,0.419,0.181,0.319,0,1,0
10,0.571,0.442,0.151,0.862,0.359,0.194,0.228,0,0,1
11,0.605,0.49,0.152,1.093,0.444,0.281,0.29,0,0,1
11,0.667,0.518,0.191,1.388,0.526,0.287,0.354,1,0,0
16,0.815,0.65,0.226,2.005,0.862,0.442,0.597,0,1,0
12,0.55,0.458,0.176,1.084,0.49,0.229,0.314,1,0,0
13,0.718,0.556,0.197,1.5,0.599,0.312,0.462,1,0,0
18,0.81,0.65,0.231,1.71,0.679,0.409,0.58,0,0,1
9,0.528,0.405,0.142,0.996,0.433,0.195,0.296,0,0,1
2,0.326,0.292,0.101,0.225,0.154,0.057,0.049,0,0,1
8,0.437,0.335,0.131,0.675,0.346,0.146,0.164,0,1,0
10,0.515,0.411,0.148,0.602,0.275,0.137,0.211,1,0,0
9,0.552,0.409,0.165,0.877,0.465,0.21,0.201,0,0,1
11,0.619,0.479,0.188,1.146,0.449,0.292,0.309,1,0,0
12,0.6,0.486,0.173,1.333,0.593,0.284,0.411,0,0,1
12,0.636,0.508,0.168,1.122,0.478,0.285,0.266,0,0,1
14,0.723,0.545,0.196,1.408,0.626,0.273,0.408,0,0,1
11,0.508,0.401,0.154,0.867,0.326,0.204,0.296,1,0,0
12,0.5,0.372,0.141,0.801,0.339,0.195,0.215,0,0,1
12,0.617,0.461,0.17,1.245,0.535,0.268,0.248,0,0,1
11,0.614,0.497,0.191,1.311,0.623,0.321,0.318,1,0,0
10,0.585,0.456,0.178,1.264,0.52,0.276,0.328,1,0,0
7,0.4,0.298,0.071,0.244,0.119,0.044,0.055,0,1,0
14,0.682,0.528,0.23,1.707,0.779,0.377,0.484,0,1,0
9,0.525,0.398,0.152,0.872,0.377,0.171,0.228,0,0,1
7,0.454,0.361,0.125,0.732,0.373,0.151,0.137,0,0,1
5,0.444,0.356,0.109,0.301,0.153,0.103,0.081,0,1,0
10,0.42,0.354,0.106,0.276,0.071,0.07,0.164,0,1,0
11,0.697,0.524,0.186,1.837,0.824,0.36,0.551,1,0,0
15,0.506,0.422,0.151,0.862,0.251,0.14,0.317,0,1,0
16,0.533,0.412,0.145,0.759,0.251,0.181,0.293,1,0,0
8,0.68,0.506,0.156,1.231,0.59,0.261,0.335,1,0,0
12,0.659,0.5,0.161,1.246,0.521,0.283,0.369,1,0,0
16,0.573,0.484,0.157,0.708,0.197,0.111,0.297,0,1,0
10,0.502,0.356,0.126,0.491,0.237,0.121,0.099,0,0,1
10,0.497,0.395,0.125,0.92,0.37,0.192,0.27,0,1,0
8,0.651,0.528,0.176,1.048,0.499,0.265,0.295,0,1,0
13,0.662,0.528,0.143,1.324,0.546,0.297,0.38,1,0,0
13,0.708,0.567,0.229,1.664,0.755,0.345,0.458,0,0,1
11,0.526,0.393,0.146,0.887,0.356,0.181,0.288,1,0,0
8,0.561,0.451,0.171,1.149,0.561,0.288,0.286,0,0,1
13,0.603,0.49,0.206,1.113,0.473,0.259,0.358,0,1,0
7,0.407,0.322,0.104,0.359,0.152,0.072,0.123,0,0,1
9,0.584,0.444,0.128,0.915,0.367,0.213,0.282,1,0,0
5,0.429,0.326,0.125,0.788,0.358,0.191,0.192,1,0,0
10,0.559,0.424,0.144,0.655,0.332,0.181,0.175,1,0,0
7,0.332,0.247,0.067,0.081,0.011,0.079,0.006,1,0,0
11,0.585,0.438,0.163,0.979,0.439,0.218,0.326,0,0,1
11,0.766,0.626,0.23,1.856,0.888,0.398,0.508,0,0,1
8,0.457,0.37,0.124,0.843,0.363,0.19,0.284,0,0,1
9,0.53,0.416,0.14,0.796,0.296,0.257,0.208,0,0,1
12,0.577,0.453,0.164,1.267,0.614,0.255,0.374,0,1,0
16,0.655,0.517,0.156,0.862,0.341,0.223,0.241,0,0,1
4,0.41,0.331,0.127,0.177,0.119,0.031,0.045,0,1,0
9,0.615,0.488,0.165,1.415,0.721,0.333,0.339,0,1,0
11,0.463,0.337,0.143,0.601,0.284,0.14,0.214,0,0,1
2,0.444,0.342,0.106,0.373,0.284,0.072,0.099,0,1,0
4,0.45,0.341,0.106,0.335,0.247,0.064,0.028,1,0,0
7,0.321,0.275,0.081,0.166,0.069,0.046,0.042,0,1,0
11,0.628,0.457,0.179,1.258,0.593,0.301,0.348,0,0,1
10,0.539,0.409,0.13,0.874,0.343,0.214,0.246,0,0,1
6,0.527,0.406,0.122,1.003,0.489,0.17,0.255,0,1,0
10,0.503,0.423,0.167,0.732,0.197,0.154,0.278,0,0,1
10,0.615,0.472,0.192,1.066,0.442,0.235,0.349,0,0,1
6,0.467,0.337,0.102,0.305,0.152,0.044,0.09,1,0,0
